회사명,거래소코드,회계년도,산업코드,산업명,설립일,상장일,기업규모코드,감사의견코드
주식회사만도차이나홀딩스,065840,2016/12,137105,  전문 서비스업,2012/08/20,0,30,UQ
주식회사만도차이나홀딩스,065840,2017/12,137105,  전문 서비스업,2012/08/20,0,30,UQ
주식회사만도차이나홀딩스,065840,2018/12,137105,  전문 서비스업,2012/08/20,0,30,UQ
주식회사만도차이나홀딩스,065840,2019/12,137105,  전문 서비스업,2012/08/20,0,30,UQ
주식회사만도차이나홀딩스,065840,2020/12,137105,  전문 서비스업,2012/08/20,0,30,UQ
주식회사만도차이나홀딩스,065840,2021/12,137105,  전문 서비스업,2012/08/20,0,30,UQ
주식회사만앤휴멜코리아,014220,2012/12,033003,  자동차 및 트레일러 제조업,1988/04/01,0000/00/00,30,UQ
주식회사만앤휴멜코리아,014220,2013/12,033003,  자동차 및 트레일러 제조업,1988/04/01,0000/00/00,30,UQ
주식회사만앤휴멜코리아,014220,2014/12,033003,  자동차 및 트레일러 제조업,1988/04/01,0000/00/00,30,UQ
주식회사만앤휴멜코리아,014220,2015/12,033003,  자동차 및 트레일러 제조업,1988/04/01,0000/00/00,30,UQ
주식회사만앤휴멜코리아,014220,2016/12,033003,  자동차 및 트레일러 제조업,1988/04/01,0000/00/00,30,UQ
주식회사만앤휴멜코리아,014220,2017/12,033003,  자동차 및 트레일러 제조업,1988/04/01,0000/00/00,30,UQ
주식회사만앤휴멜코리아,014220,2018/12,033003,  자동차 및 트레일러 제조업,1988/04/01,0000/00/00,30,UQ
주식회사만앤휴멜코리아,014220,2019/12,033003,  자동차 및 트레일러 제조업,1988/04/01,0000/00/00,30,UQ
주식회사만앤휴멜코리아,014220,2020/12,033003,  자동차 및 트레일러 제조업,1988/04/01,0000/00/00,30,UQ
주식회사만앤휴멜코리아,014220,2021/12,033003,  자동차 및 트레일러 제조업,1988/04/01,0000/00/00,30,UQ
주식회사만앤휴멜코리아,014220,2022/12,033003,  자동차 및 트레일러 제조업,1988/04/01,0000/00/00,30,UQ
주식회사맘스터치앤컴퍼니,071619,2022/12,074603,  도매 및 상품 중개업,2015/05/19,0,30,UQ
주식회사매그너스홀딩스,076466,2016/12,137105,  전문 서비스업,2015/12/24,0,30,UQ
주식회사매그너스홀딩스,076466,2017/12,137105,  전문 서비스업,2015/12/24,0,30,UQ
주식회사매그너스홀딩스,076466,2018/12,137105,  전문 서비스업,2015/12/24,0,30,UQ
주식회사매그너스홀딩스,076466,2019/12,137105,  전문 서비스업,2015/12/24,0,30,UQ
주식회사매그너스홀딩스,076466,2020/12,137105,  전문 서비스업,2015/12/24,0,30,UQ
주식회사매그너스홀딩스,076466,2021/12,137105,  전문 서비스업,2015/12/24,0,30,UQ
주식회사매그너스홀딩스,076466,2022/12,137105,  전문 서비스업,2015/12/24,0,30,UQ
주식회사맥.킴,017825,2012/12,095601,  음식점 및 주점업,1991/09/12,0000/00/00,30,UQ
주식회사맥.킴,017825,2013/12,095601,  음식점 및 주점업,1991/09/12,0000/00/00,30,UQ
주식회사맥선,014549,2012/12,074607,  도매 및 상품 중개업,1993/04/24,0000/00/00,20,UQ
주식회사맥선,014549,2013/12,074607,  도매 및 상품 중개업,1993/04/24,0000/00/00,20,UQ
주식회사맥선,014549,2014/12,074607,  도매 및 상품 중개업,1993/04/24,0000/00/00,20,UQ
주식회사맥선,014549,2015/12,074607,  도매 및 상품 중개업,1993/04/24,0000/00/00,20,UQ
주식회사맥선,014549,2016/12,074607,  도매 및 상품 중개업,1993/04/24,0000/00/00,20,UQ
주식회사맥선,014549,2017/12,074607,  도매 및 상품 중개업,1993/04/24,0000/00/00,20,UQ
주식회사맥선,014549,2018/12,074607,  도매 및 상품 중개업,1993/04/24,0000/00/00,30,UQ
주식회사맥선,014549,2019/12,074607,  도매 및 상품 중개업,1993/04/24,0000/00/00,30,UQ
주식회사맥선,014549,2020/12,074607,  도매 및 상품 중개업,1993/04/24,0000/00/00,30,UQ
주식회사맥선,014549,2021/12,074607,  도매 및 상품 중개업,1993/04/24,0000/00/00,30,UQ
주식회사맥선,014549,2022/12,074607,  도매 및 상품 중개업,1993/04/24,0000/00/00,30,UQ
주식회사맥스로지스틱스코리아,103001,2021/12,085209,  창고 및 운송관련 서비스업,2011/10/01,0,30,NA
주식회사맥스로지스틱스코리아,103001,2022/12,085209,  창고 및 운송관련 서비스업,2011/10/01,0,30,UQ
주식회사맥스코프,086159,2017/12,126801,  부동산업,2014/12/08,0,20,NA
주식회사맥스코프,086159,2018/12,126801,  부동산업,2014/12/08,0,20,UQ
주식회사맥스코프,086159,2019/12,126801,  부동산업,2014/12/08,0,20,UQ
주식회사맥스코프,086159,2020/12,126801,  부동산업,2014/12/08,0,30,UQ
주식회사맥스코프,086159,2021/12,126801,  부동산업,2014/12/08,0,30,UQ
주식회사맥스코프,086159,2022/12,126801,  부동산업,2014/12/08,0,30,UQ
주식회사머니투데이방송,062977,2012/12,106002,  방송업,2001/05/16,0,20,UQ
주식회사머니투데이방송,062977,2013/12,106002,  방송업,2001/05/16,0,20,UQ
주식회사머니투데이방송,062977,2018/12,106002,  방송업,2001/05/16,0,20,UQ
주식회사머니투데이방송,062977,2019/12,106002,  방송업,2001/05/16,0,20,UQ
주식회사머니투데이방송,062977,2020/12,106002,  방송업,2001/05/16,0,20,UQ
주식회사머니투데이방송,062977,2021/12,106002,  방송업,2001/05/16,0,20,UQ
주식회사머니투데이방송,062977,2022/12,106002,  방송업,2001/05/16,0,30,UQ
주식회사메가마트,010008,2012/12,074701,  소매업; 자동차 제외,1975/06/28,0000/00/00,30,UQ
주식회사메가마트,010008,2013/12,074701,  소매업; 자동차 제외,1975/06/28,0000/00/00,30,UQ
주식회사메가마트,010008,2014/12,074701,  소매업; 자동차 제외,1975/06/28,0000/00/00,30,UQ
주식회사메가마트,010008,2015/12,074701,  소매업; 자동차 제외,1975/06/28,0000/00/00,30,UQ
주식회사메가마트,010008,2016/12,074701,  소매업; 자동차 제외,1975/06/28,0000/00/00,30,UQ
주식회사메가마트,010008,2017/12,074701,  소매업; 자동차 제외,1975/06/28,0000/00/00,30,UQ
주식회사메가마트,010008,2018/12,074701,  소매업; 자동차 제외,1975/06/28,0000/00/00,30,UQ
주식회사메가마트,010008,2019/12,074701,  소매업; 자동차 제외,1975/06/28,0000/00/00,30,UQ
주식회사메가마트,010008,2020/12,074701,  소매업; 자동차 제외,1975/06/28,0000/00/00,30,UQ
주식회사메가마트,010008,2021/12,074701,  소매업; 자동차 제외,1975/06/28,0000/00/00,30,UQ
주식회사메가마트,010008,2022/12,074701,  소매업; 자동차 제외,1975/06/28,0000/00/00,30,UQ
주식회사메가슈플렉스에스마켓코리아,061029,2012/12,074704,  소매업; 자동차 제외,2008/05/28,0,20,QS
주식회사메가슈플렉스에스마켓코리아,061029,2013/12,074704,  소매업; 자동차 제외,2008/05/28,0,20,UQ
주식회사메가슈플렉스에스마켓코리아,061029,2014/12,074704,  소매업; 자동차 제외,2008/05/28,0,20,UQ
주식회사메가슈플렉스에스마켓코리아,061029,2015/12,074704,  소매업; 자동차 제외,2008/05/28,0,20,UQ
주식회사메가슈플렉스에스마켓코리아,061029,2016/12,074704,  소매업; 자동차 제외,2008/05/28,0,20,UQ
주식회사메가슈플렉스에스마켓코리아,061029,2017/12,074704,  소매업; 자동차 제외,2008/05/28,0,20,UQ
주식회사메가슈플렉스에스마켓코리아,061029,2018/12,074704,  소매업; 자동차 제외,2008/05/28,0,30,UQ
주식회사메가슈플렉스에스마켓코리아,061029,2019/12,074704,  소매업; 자동차 제외,2008/05/28,0,30,UQ
주식회사메가슈플렉스에스마켓코리아,061029,2020/12,074704,  소매업; 자동차 제외,2008/05/28,0,30,UQ
주식회사메가슈플렉스에스마켓코리아,061029,2021/12,074704,  소매업; 자동차 제외,2008/05/28,0,30,UQ
주식회사메가슈플렉스에스마켓코리아,061029,2022/12,074704,  소매업; 자동차 제외,2008/05/28,0,30,UQ
주식회사메디트,092218,2019/12,032603,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",2000/04/15,0,20,UQ
주식회사메디트,092218,2020/12,032603,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",2000/04/15,0,20,UQ
주식회사메디트,092218,2021/12,032603,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",2000/04/15,0,30,UQ
주식회사메디트,092218,2022/12,032603,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",2000/04/15,0,30,UQ
주식회사메쉬코리아,084927,2017/12,106300,  정보서비스업,2015/09/04,0,20,NA
주식회사메쉬코리아,084927,2018/12,106300,  정보서비스업,2015/09/04,0,20,UQ
주식회사메쉬코리아,084927,2019/12,106300,  정보서비스업,2015/09/04,0,30,UQ
주식회사메쉬코리아,084927,2020/12,106300,  정보서비스업,2015/09/04,0,30,UQ
주식회사메쉬코리아,084927,2021/12,106300,  정보서비스업,2015/09/04,0,30,UQ
주식회사메쉬코리아,084927,2022/12,106300,  정보서비스업,2015/09/04,0,30,QS
주식회사메이크힐,085509,2018/12,032004,  화학물질 및 화학제품 제조업; 의약품 제외,2017/02/27,0,30,UQ
주식회사메타넥스코리아,017829,2012/12,074607,  도매 및 상품 중개업,1999/08/19,0000/00/00,30,UQ
주식회사메타넥스코리아,017829,2013/12,074607,  도매 및 상품 중개업,1999/08/19,0000/00/00,30,UQ
주식회사메타넥스코리아,017829,2014/12,074607,  도매 및 상품 중개업,1999/08/19,0000/00/00,30,UQ
주식회사메타넥스코리아,017829,2015/12,074607,  도매 및 상품 중개업,1999/08/19,0000/00/00,30,UQ
주식회사메타넥스코리아,017829,2016/12,074607,  도매 및 상품 중개업,1999/08/19,0000/00/00,30,UQ
주식회사메타넥스코리아,017829,2017/12,074607,  도매 및 상품 중개업,1999/08/19,0000/00/00,30,UQ
주식회사메타넥스코리아,017829,2018/12,074607,  도매 및 상품 중개업,1999/08/19,0000/00/00,30,UQ
주식회사메타넥스코리아,017829,2019/12,074607,  도매 및 상품 중개업,1999/08/19,0000/00/00,30,UQ
주식회사메타넥스코리아,017829,2020/12,074607,  도매 및 상품 중개업,1999/08/19,0000/00/00,30,UQ
주식회사메타넥스코리아,017829,2021/12,074607,  도매 및 상품 중개업,1999/08/19,0000/00/00,30,UQ
주식회사메타넥스코리아,017829,2022/12,074607,  도매 및 상품 중개업,1999/08/19,0000/00/00,30,UQ
주식회사메타넷티플랫폼,051049,2012/10,106201,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업",2007/04/27,0,20,UQ
주식회사메타넷티플랫폼,051049,2013/10,106201,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업",2007/04/27,0,20,UQ
주식회사메타넷티플랫폼,051049,2014/10,106201,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업",2007/04/27,0,20,UQ
주식회사메타넷티플랫폼,051049,2015/10,106201,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업",2007/04/27,0,20,UQ
주식회사메타넷티플랫폼,051049,2016/10,106201,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업",2007/04/27,0,30,UQ
주식회사메타넷티플랫폼,051049,2017/10,106201,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업",2007/04/27,0,30,UQ
주식회사메타넷티플랫폼,051049,2018/10,106201,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업",2007/04/27,0,30,UQ
주식회사메타넷티플랫폼,051049,2019/10,106201,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업",2007/04/27,0,30,UQ
주식회사메타넷티플랫폼,051049,2020/12,106201,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업",2007/04/27,0,30,UQ
주식회사메타넷티플랫폼,051049,2021/12,106201,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업",2007/04/27,0,30,UQ
주식회사메타넷티플랫폼,051049,2022/12,106201,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업",2007/04/27,0,30,UQ
주식회사메타디엔디,076438,2015/12,126800,  부동산업,2015/09/22,0,20,NA
주식회사메타디엔디,076438,2016/12,126800,  부동산업,2015/09/22,0,20,UQ
주식회사메타디엔디,076438,2017/12,126800,  부동산업,2015/09/22,0,30,UQ
주식회사메타디엔디,076438,2018/12,126800,  부동산업,2015/09/22,0,30,UQ
주식회사메타디엔디,076438,2019/12,126800,  부동산업,2015/09/22,0,30,UQ
주식회사메타디엔디,076438,2020/12,126800,  부동산업,2015/09/22,0,30,UQ
주식회사메타엠,047594,2012/03,147509,  사업지원 서비스업,1999/07/01,0,30,UQ
주식회사메타엠,047594,2013/03,147509,  사업지원 서비스업,1999/07/01,0,30,UQ
주식회사메타엠,047594,2014/03,147509,  사업지원 서비스업,1999/07/01,0,30,UQ
주식회사메타엠,047594,2015/03,147509,  사업지원 서비스업,1999/07/01,0,30,UQ
주식회사메타엠,047594,2016/12,147509,  사업지원 서비스업,1999/07/01,0,30,UQ
주식회사메타엠,047594,2017/12,147509,  사업지원 서비스업,1999/07/01,0,30,UQ
주식회사메타엠,047594,2018/12,147509,  사업지원 서비스업,1999/07/01,0,30,UQ
주식회사메타엠,047594,2019/12,147509,  사업지원 서비스업,1999/07/01,0,30,UQ
주식회사메타엠,047594,2020/12,147509,  사업지원 서비스업,1999/07/01,0,30,UQ
주식회사메타엠,047594,2021/12,147509,  사업지원 서비스업,1999/07/01,0,30,UQ
주식회사메타엠,047594,2022/12,147509,  사업지원 서비스업,1999/07/01,0,30,UQ
주식회사멕킨237피에프브이,081243,2016/12,126801,  부동산업,2016/06/24,0,,NA
주식회사멕킨237피에프브이,081243,2017/12,126801,  부동산업,2016/06/24,0,30,UQ
주식회사멕킨237피에프브이,081243,2018/12,126801,  부동산업,2016/06/24,0,30,UQ
주식회사멕킨237피에프브이,081243,2019/12,126801,  부동산업,2016/06/24,0,30,UQ
주식회사명륜당,096668,2019/12,074603,  도매 및 상품 중개업,2012/06/01,0,30,NA
주식회사명륜당,096668,2020/12,074603,  도매 및 상품 중개업,2012/06/01,0,30,QS
주식회사명륜당,096668,2021/12,074603,  도매 및 상품 중개업,2012/06/01,0,30,UQ
주식회사명륜당,096668,2022/12,074603,  도매 및 상품 중개업,2012/06/01,0,30,UQ
주식회사명신,017833,2012/12,033003,  자동차 및 트레일러 제조업,1995/07/26,0000/00/00,20,UQ
주식회사명신,017833,2013/12,033003,  자동차 및 트레일러 제조업,1995/07/26,0000/00/00,30,UQ
주식회사명신,017833,2014/12,033003,  자동차 및 트레일러 제조업,1995/07/26,0000/00/00,30,UQ
주식회사명신,017833,2015/12,033003,  자동차 및 트레일러 제조업,1995/07/26,0000/00/00,30,UQ
주식회사명신,017833,2016/12,033003,  자동차 및 트레일러 제조업,1995/07/26,0000/00/00,30,UQ
주식회사명신,017833,2017/12,033003,  자동차 및 트레일러 제조업,1995/07/26,0000/00/00,30,UQ
주식회사명신,017833,2018/12,033003,  자동차 및 트레일러 제조업,1995/07/26,0000/00/00,30,UQ
주식회사명신,017833,2019/12,033003,  자동차 및 트레일러 제조업,1995/07/26,0000/00/00,30,UQ
주식회사명신,017833,2020/12,033003,  자동차 및 트레일러 제조업,1995/07/26,0000/00/00,30,UQ
주식회사명신,017833,2021/12,033003,  자동차 및 트레일러 제조업,1995/07/26,0000/00/00,30,UQ
주식회사명신,017833,2022/12,033003,  자동차 및 트레일러 제조업,1995/07/26,0000/00/00,30,UQ
주식회사명일,049629,2012/12,085209,  창고 및 운송관련 서비스업,1993/07/01,0,20,UQ
주식회사명일,049629,2013/12,085209,  창고 및 운송관련 서비스업,1993/07/01,0,20,UQ
주식회사명일,049629,2014/12,085209,  창고 및 운송관련 서비스업,1993/07/01,0,20,UQ
주식회사명일,049629,2015/12,085209,  창고 및 운송관련 서비스업,1993/07/01,0,30,UQ
주식회사명일,049629,2016/12,085209,  창고 및 운송관련 서비스업,1993/07/01,0,30,UQ
주식회사명일,049629,2017/12,085209,  창고 및 운송관련 서비스업,1993/07/01,0,30,UQ
주식회사명일,049629,2018/12,085209,  창고 및 운송관련 서비스업,1993/07/01,0,30,UQ
주식회사명일,049629,2019/12,085209,  창고 및 운송관련 서비스업,1993/07/01,0,30,UQ
주식회사명일,049629,2020/12,085209,  창고 및 운송관련 서비스업,1993/07/01,0,30,UQ
주식회사명일,049629,2021/12,085209,  창고 및 운송관련 서비스업,1993/07/01,0,30,UQ
주식회사명일,049629,2022/12,085209,  창고 및 운송관련 서비스업,1993/07/01,0,30,UQ
주식회사명진강업,048916,2012/12,074607,  도매 및 상품 중개업,1997/12/29,0,20,UQ
주식회사명진강업,048916,2013/12,074607,  도매 및 상품 중개업,1997/12/29,0,20,UQ
주식회사명진강업,048916,2014/12,074607,  도매 및 상품 중개업,1997/12/29,0,20,UQ
주식회사명진강업,048916,2015/12,074607,  도매 및 상품 중개업,1997/12/29,0,20,UQ
주식회사명진강업,048916,2016/12,074607,  도매 및 상품 중개업,1997/12/29,0,20,UQ
주식회사명진강업,048916,2017/12,074607,  도매 및 상품 중개업,1997/12/29,0,20,UQ
주식회사명진강업,048916,2018/12,074607,  도매 및 상품 중개업,1997/12/29,0,20,UQ
주식회사명진강업,048916,2019/12,074607,  도매 및 상품 중개업,1997/12/29,0,30,UQ
주식회사명진강업,048916,2020/12,074607,  도매 및 상품 중개업,1997/12/29,0,30,UQ
주식회사명진강업,048916,2021/12,074607,  도매 및 상품 중개업,1997/12/29,0,30,UQ
주식회사명진강업,048916,2022/12,074607,  도매 및 상품 중개업,1997/12/29,0,30,UQ
주식회사모닝랜드,044656,2012/12,126801,  부동산업,2002/04/02,0000/00/00,30,DS
주식회사모던21,087620,2017/12,126801,  부동산업,2016/04/05,0,20,NA
주식회사모던21,087620,2018/12,126801,  부동산업,2016/04/05,0,20,UQ
주식회사모던21,087620,2019/12,126801,  부동산업,2016/04/05,0,20,UQ
주식회사모던21,087620,2020/12,126801,  부동산업,2016/04/05,0,30,UQ
주식회사모던21,087620,2021/12,126801,  부동산업,2016/04/05,0,30,UQ
주식회사모던21,087620,2022/12,126801,  부동산업,2016/04/05,0,30,UQ
주식회사모림,078421,2015/12,074606,  도매 및 상품 중개업,2014/02/21,0,20,NA
주식회사모림,078421,2016/12,074606,  도매 및 상품 중개업,2014/02/21,0,20,UQ
주식회사모림,078421,2017/12,074606,  도매 및 상품 중개업,2014/02/21,0,20,UQ
주식회사모림,078421,2018/12,074606,  도매 및 상품 중개업,2014/02/21,0,20,UQ
주식회사모림,078421,2019/12,074606,  도매 및 상품 중개업,2014/02/21,0,20,UQ
주식회사모림,078421,2020/12,074606,  도매 및 상품 중개업,2014/02/21,0,30,UQ
주식회사모림,078421,2021/12,074606,  도매 및 상품 중개업,2014/02/21,0,20,UQ
주식회사모림,078421,2022/12,074606,  도매 및 상품 중개업,2014/02/21,0,30,UQ
주식회사모아상사,093614,2019/12,074607,  도매 및 상품 중개업,2011/12/01,0,20,NA
주식회사모아상사,093614,2020/12,074607,  도매 및 상품 중개업,2011/12/01,0,20,QS
주식회사모아상사,093614,2021/12,074607,  도매 및 상품 중개업,2011/12/01,0,20,UQ
주식회사모아상사,093614,2022/12,074607,  도매 및 상품 중개업,2011/12/01,0,30,UQ
주식회사모아주택산업,026326,2012/12,064101,  종합 건설업,1986/03/24,0000/00/00,30,UQ
주식회사모아주택산업,026326,2013/12,064101,  종합 건설업,1986/03/24,0000/00/00,30,UQ
주식회사모아주택산업,026326,2014/12,064101,  종합 건설업,1986/03/24,0000/00/00,30,UQ
주식회사모아주택산업,026326,2015/12,064101,  종합 건설업,1986/03/24,0000/00/00,30,UQ
주식회사모아주택산업,026326,2016/12,064101,  종합 건설업,1986/03/24,0000/00/00,30,UQ
주식회사모아주택산업,026326,2017/12,064101,  종합 건설업,1986/03/24,0000/00/00,30,UQ
주식회사모아주택산업,026326,2018/12,064101,  종합 건설업,1986/03/24,0000/00/00,30,UQ
주식회사모아주택산업,026326,2019/12,064101,  종합 건설업,1986/03/24,0000/00/00,30,UQ
주식회사모아주택산업,026326,2020/12,064101,  종합 건설업,1986/03/24,0000/00/00,30,UQ
주식회사모아주택산업,026326,2021/12,064101,  종합 건설업,1986/03/24,0000/00/00,30,UQ
주식회사모아주택산업,026326,2022/12,064101,  종합 건설업,1986/03/24,0000/00/00,30,UQ
주식회사모투스컴퍼니,105278,2021/12,137103,  전문 서비스업,2021/07/05,0,20,NA
주식회사모투스컴퍼니,105278,2022/12,137103,  전문 서비스업,2021/07/05,0,30,UQ
주식회사모트롤,093754,2020/12,032901,  기타 기계 및 장비 제조업,2020/12/01,0,30,UQ
주식회사모트롤,093754,2021/12,032901,  기타 기계 및 장비 제조업,2020/12/01,0,30,UQ
주식회사모트롤,093754,2022/12,032901,  기타 기계 및 장비 제조업,2020/12/01,0,30,UQ
주식회사목동피에프브이,084644,2017/12,126801,  부동산업,2017/03/09,0,20,NA
주식회사목동피에프브이,084644,2018/12,126801,  부동산업,2017/03/09,0,30,QG
주식회사무신사,077580,2015/12,074709,  소매업; 자동차 제외,2012/06/25,0,20,NA
주식회사무신사,077580,2016/12,074709,  소매업; 자동차 제외,2012/06/25,0,20,UQ
주식회사무신사,077580,2017/12,074709,  소매업; 자동차 제외,2012/06/25,0,20,UQ
주식회사무신사,077580,2018/12,074709,  소매업; 자동차 제외,2012/06/25,0,20,UQ
주식회사무신사,077580,2019/12,074709,  소매업; 자동차 제외,2012/06/25,0,30,UQ
주식회사무신사,077580,2020/12,074709,  소매업; 자동차 제외,2012/06/25,0,30,UQ
주식회사무신사,077580,2021/12,074709,  소매업; 자동차 제외,2012/06/25,0,30,UQ
주식회사무신사,077580,2022/12,074709,  소매업; 자동차 제외,2012/06/25,0,30,UQ
주식회사무학스틸,073170,2015/12,032401,  1차 금속 제조업,2015/01/02,0,30,UQ
주식회사무학스틸,073170,2016/12,032401,  1차 금속 제조업,2015/01/02,0,30,UQ
주식회사무학스틸,073170,2017/12,032401,  1차 금속 제조업,2015/01/02,0,30,UQ
주식회사무학스틸,073170,2018/12,032401,  1차 금속 제조업,2015/01/02,0,30,UQ
주식회사무학스틸,073170,2019/12,032401,  1차 금속 제조업,2015/01/02,0,30,UQ
주식회사무학스틸,073170,2020/12,032401,  1차 금속 제조업,2015/01/02,0,30,UQ
주식회사문경레저타운,040719,2012/12,189101,  스포츠 및 오락관련 서비스업,2003/02/25,0000/00/00,30,UQ
주식회사문경레저타운,040719,2013/12,189101,  스포츠 및 오락관련 서비스업,2003/02/25,0000/00/00,30,UQ
주식회사문경레저타운,040719,2014/12,189101,  스포츠 및 오락관련 서비스업,2003/02/25,0000/00/00,30,UQ
주식회사문경레저타운,040719,2015/12,189101,  스포츠 및 오락관련 서비스업,2003/02/25,0000/00/00,30,UQ
주식회사문경레저타운,040719,2016/12,189101,  스포츠 및 오락관련 서비스업,2003/02/25,0000/00/00,30,UQ
주식회사문경레저타운,040719,2017/12,189101,  스포츠 및 오락관련 서비스업,2003/02/25,0000/00/00,30,UQ
주식회사문경레저타운,040719,2018/12,189101,  스포츠 및 오락관련 서비스업,2003/02/25,0000/00/00,20,UQ
주식회사문경레저타운,040719,2019/12,189101,  스포츠 및 오락관련 서비스업,2003/02/25,0000/00/00,30,UQ
주식회사문경레저타운,040719,2020/12,189101,  스포츠 및 오락관련 서비스업,2003/02/25,0000/00/00,30,UQ
주식회사문경레저타운,040719,2021/12,189101,  스포츠 및 오락관련 서비스업,2003/02/25,0000/00/00,30,UQ
주식회사문경레저타운,040719,2022/12,189101,  스포츠 및 오락관련 서비스업,2003/02/25,0000/00/00,30,UQ
주식회사문영,053085,2012/12,085001,  수상 운송업,2001/09/27,0,20,UQ
주식회사문영,053085,2013/12,085001,  수상 운송업,2001/09/27,0,20,UQ
주식회사문영,053085,2014/12,085001,  수상 운송업,2001/09/27,0,20,UQ
주식회사문영,053085,2015/12,085001,  수상 운송업,2001/09/27,0,20,UQ
주식회사문영,053085,2016/12,085001,  수상 운송업,2001/09/27,0,20,UQ
주식회사문영,053085,2017/12,085001,  수상 운송업,2001/09/27,0,30,UQ
주식회사문영,053085,2018/12,085001,  수상 운송업,2001/09/27,0,30,UQ
주식회사문영,053085,2019/12,085001,  수상 운송업,2001/09/27,0,30,UQ
주식회사문영,053085,2020/12,085001,  수상 운송업,2001/09/27,0,30,UQ
주식회사문영,053085,2021/12,085001,  수상 운송업,2001/09/27,0,30,UQ
주식회사문영,053085,2022/12,085001,  수상 운송업,2001/09/27,0,30,UQ
주식회사문화방송,014615,2012/12,106002,  방송업,1961/12/02,0000/00/00,30,UQ
주식회사문화방송,014615,2013/12,106002,  방송업,1961/12/02,0000/00/00,30,UQ
주식회사문화방송,014615,2014/12,106002,  방송업,1961/12/02,0000/00/00,30,UQ
주식회사문화방송,014615,2015/12,106002,  방송업,1961/12/02,0000/00/00,30,UQ
주식회사문화방송,014615,2016/12,106002,  방송업,1961/12/02,0000/00/00,30,UQ
주식회사문화방송,014615,2017/12,106002,  방송업,1961/12/02,0000/00/00,30,UQ
주식회사문화방송,014615,2018/12,106002,  방송업,1961/12/02,0000/00/00,30,UQ
주식회사문화방송,014615,2019/12,106002,  방송업,1961/12/02,0000/00/00,30,UQ
주식회사문화방송,014615,2020/12,106002,  방송업,1961/12/02,0000/00/00,30,UQ
주식회사문화방송,014615,2021/12,106002,  방송업,1961/12/02,0000/00/00,30,UQ
주식회사문화방송,014615,2022/12,106002,  방송업,1961/12/02,0000/00/00,30,UQ
주식회사미디어윌,053338,2012/12,105801,  출판업,2008/10/01,0,30,UQ
주식회사미디어윌,053338,2013/12,105801,  출판업,2008/10/01,0,30,UQ
주식회사미디어윌,053338,2014/12,105801,  출판업,2008/10/01,0,30,UQ
주식회사미디어윌,053338,2015/12,105801,  출판업,2008/10/01,0,30,UQ
주식회사미디어윌,053338,2016/12,105801,  출판업,2008/10/01,0,30,UQ
주식회사미디어윌,053338,2017/12,105801,  출판업,2008/10/01,0,30,UQ
주식회사미디어윌,053338,2018/12,105801,  출판업,2008/10/01,0,30,UQ
주식회사미디어윌,053338,2019/12,105801,  출판업,2008/10/01,0,30,UQ
주식회사미디어윌,053338,2020/12,105801,  출판업,2008/10/01,0,30,UQ
주식회사미디어윌,053338,2021/12,105801,  출판업,2008/10/01,0,30,UQ
주식회사미디어윌,053338,2022/12,105801,  출판업,2008/10/01,0,30,UQ
주식회사미디어윌홀딩스,020809,2012/12,105801,  출판업,1992/09/01,0000/00/00,30,UQ
주식회사미디어윌홀딩스,020809,2013/12,105801,  출판업,1992/09/01,0000/00/00,30,UQ
주식회사미디어윌홀딩스,020809,2014/12,105801,  출판업,1992/09/01,0000/00/00,30,UQ
주식회사미디어윌홀딩스,020809,2015/12,105801,  출판업,1992/09/01,0000/00/00,30,UQ
주식회사미디어윌홀딩스,020809,2016/12,105801,  출판업,1992/09/01,0000/00/00,30,UQ
주식회사미디어윌홀딩스,020809,2017/12,105801,  출판업,1992/09/01,0000/00/00,30,UQ
주식회사미디어윌홀딩스,020809,2018/12,105801,  출판업,1992/09/01,0000/00/00,30,UQ
주식회사미디어윌홀딩스,020809,2019/12,105801,  출판업,1992/09/01,0000/00/00,30,UQ
주식회사미디어윌홀딩스,020809,2020/12,105801,  출판업,1992/09/01,0000/00/00,30,UQ
주식회사미디어윌홀딩스,020809,2021/12,105801,  출판업,1992/09/01,0000/00/00,30,UQ
주식회사미디어윌홀딩스,020809,2022/12,105801,  출판업,1992/09/01,0000/00/00,30,UQ
주식회사미래개발,073324,2014/12,126802,  부동산업,2013/08/26,0,20,NA
주식회사미래개발,073324,2015/12,126802,  부동산업,2013/08/26,0,20,UQ
주식회사미래개발,073324,2016/12,126802,  부동산업,2013/08/26,0,20,UQ
주식회사미래개발,073324,2017/12,126802,  부동산업,2013/08/26,0,20,UQ
